Index,PMID,Gut Microbiota,Gut Microbiota NCBI ID,Rank,Strain,Substrate,Substrate PubChem CID,Metabolite,Metabolite PubChem CID,Metabolite ChEBI,Metabolite HMDB,Metabolite KEGG,Metabolite fooDB,Metabolite Metabolights,Extra Source,Associative mode,human/mouse,Sample,Experimental method,Measurement technique,Description,Condition,DOID
180,30401435,Streptococcus mutans,1309,species,,Urocanic acid,736715,5-hydroxy-1H-imidazole-4-carboxamide,124343,CHEBI:88290,,,,,,causally,human,HEK293 cells,cell culture,UPLC-MS/MS,"We noted, for example, that Streptococcus mutans and Eggerthella lenta (at the strain level), which we verified as imidazole propionate producers in vitro (Figure 2D), were more abundant in subjects with type 2 diabetes (Figure 2E), supporting an association between imidazole propionate production and the pathogenesis of type 2 diabetes.",healthy,
180,30401435,Eggerthella lenta,84112,species,,Urocanic acid,736715,5-hydroxy-1H-imidazole-4-carboxamide,124343,CHEBI:88290,,,,,,causally,human,HEK293 cells,cell culture,UPLC-MS/MS,"We noted, for example, that Streptococcus mutans and Eggerthella lenta (at the strain level), which we verified as imidazole propionate producers in vitro (Figure 2D), were more abundant in subjects with type 2 diabetes (Figure 2E), supporting an association between imidazole propionate production and the pathogenesis of type 2 diabetes.",healthy,
181,30767231,Lacticaseibacillus paracasei,1597,species,JS1,Isoflavone,72304,Equol,91469,CHEBI:34741,HMDB0002209,C14131,FDB021824,,food,causally,human,NHDF cells,"in vitro bacterial culture,cell culture","HPLC analysis,RT-PCR",L. paracasei JS1 has the ability to produce equol having beneficial effects on the skin.,healthy,
182,30809639,Faecalibacterium prausnitzii,853,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,,"control experiment,in vitro bacterial culture","qPCR,real-time PCR,Western blot assay,GC-MS analysis",Faecalibacterium prausnitzii produces butyrate to decrease c-Myc-related metabolism and Th17 differentiation by inhibiting histone deacetylase 3., inflammatory bowel disease, DOID:0050589
183,31330533,Akkermansia muciniphila,239935,species,"ATCC BAA-835, ATCC BAA-2869",,,Niacinamide,936,CHEBI:17154,HMDB0001406,C00153,FDB012485,MTBLC17154,food; homo sapiens; mus musculus,causally,mouse,fecal,in vivo experiment,RNA-seq,AM attenuates ALS in mice by increasing NAM levels, sporadic amyotrophic lateral sclerosis,DOID:0080917
184,31503404,Faecalibacterium prausnitzii,853,species,,,,Methylazoxymethanol,6433205,CHEBI:29323,HMDB0254623,C02390,,,,causally,mouse,"Colon tissues,fecal","control experiment,cell culture","16S high-throughput sequencing,qRT-PCR,Western blot assay","Our study shows that MAM from F. prausnitzii can restore the intestinal barrier structure and function in DM conditions via the regulation of the tight junction pathway and ZO-1 expression.Collectively, our data reveal that MAM protein upregulates ZO-1 expression in intestinal epithelial cells.", type 2 diabetes mellitus, DOID:9352
185,31863867,Lactobacillus acidophilus,1579,species,ATCC 4356,Berberine,2353,Oxyberberine,11066,,,,,,,causally,mouse,,,HPLC-ESI-MS analysis,"Moreover, 6 kinds of single intestinal bacterium (beneficial bacteria: Bifidobacterium longum, Lactobacillus acidophilus; intermediate bacteria: Streptococcus Faecalis, Escherichia coli; harmful bacteria: Pseudomonas aeruginosa,Staphylococcus aureus) all could convert BBR to OBB.",colitis,DOID:0060180
185,31863867,Bifidobacterium longum subsp. infantis,1682,subspecies,ATCC 15697 = JCM 1222 = DSM 20088,Berberine,2353,Oxyberberine,11066,,,,,,,causally,mouse,,,HPLC-ESI-MS analysis,"Moreover, 6 kinds of single intestinal bacterium (beneficial bacteria: Bifidobacterium longum, Lactobacillus acidophilus; intermediate bacteria: Streptococcus Faecalis, Escherichia coli; harmful bacteria: Pseudomonas aeruginosa,Staphylococcus aureus) all could convert BBR to OBB.",colitis,DOID:0060180
185,31863867,Enterococcus faecalis,1351,species,ATCC 19433,Berberine,2353,Oxyberberine,11066,,,,,,,causally,mouse,,,HPLC-ESI-MS analysis,"Moreover, 6 kinds of single intestinal bacterium (beneficial bacteria: Bifidobacterium longum, Lactobacillus acidophilus; intermediate bacteria: Streptococcus Faecalis, Escherichia coli; harmful bacteria: Pseudomonas aeruginosa,Staphylococcus aureus) all could convert BBR to OBB.",colitis,DOID:0060180
185,31863867,Escherichia coli,562,species,ATCC 44102,Berberine,2353,Oxyberberine,11066,,,,,,,causally,mouse,,,HPLC-ESI-MS analysis,"Moreover, 6 kinds of single intestinal bacterium (beneficial bacteria: Bifidobacterium longum, Lactobacillus acidophilus; intermediate bacteria: Streptococcus Faecalis, Escherichia coli; harmful bacteria: Pseudomonas aeruginosa,Staphylococcus aureus) all could convert BBR to OBB.",colitis,DOID:0060180
185,31863867,Pseudomonas aeruginosa,287,species,ATCC 9027,Berberine,2353,Oxyberberine,11066,,,,,,,causally,mouse,,,HPLC-ESI-MS analysis,"Moreover, 6 kinds of single intestinal bacterium (beneficial bacteria: Bifidobacterium longum, Lactobacillus acidophilus; intermediate bacteria: Streptococcus Faecalis, Escherichia coli; harmful bacteria: Pseudomonas aeruginosa,Staphylococcus aureus) all could convert BBR to OBB.",colitis,DOID:0060180
185,31863867,Staphylococcus aureus,1280,species,ATCC 26003,Berberine,2353,Oxyberberine,11066,,,,,,,causally,mouse,,,HPLC-ESI-MS analysis,"Moreover, 6 kinds of single intestinal bacterium (beneficial bacteria: Bifidobacterium longum, Lactobacillus acidophilus; intermediate bacteria: Streptococcus Faecalis, Escherichia coli; harmful bacteria: Pseudomonas aeruginosa,Staphylococcus aureus) all could convert BBR to OBB.",colitis,DOID:0060180
186,32795610,Bifidobacterium dentium,1689,species,ATCC 27678,,,Acetate,175,CHEBI:30089,,,FDB008299,MTBLC30089,homo sapiens,causally,mouse,Human intestinal enteroid,in vitro bacterial culture,"immunostaining, qPCR��LC-MS/MS analysis","These data show that B dentium�Csecreted products, including acetate, can modulate 5-HT production by host enterochromaffin cells.",healthy,
187,35752737,Faecalibacterium prausnitzii,853,species,A2-165,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
187,35752737,Roseburia intestinalis,166486,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
187,35752737,Roseburia hominis,301301,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
187,35752737,Eubacterium ventriosum,39496,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
187,35752737,Eubacterium plexicaudatum,97253,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
187,35752737,[Ruminococcus] torques,33039,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
187,35752737,Bosea massiliensis,151419,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
187,35752737,Eisenbergiella tayi,1432052,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
187,35752737,[Clostridium] symbiosum,1512,species,,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,causally,mouse,fecal,control experiment,ELISA,"Another interesting observation is a significantly reduced abundance of the butyrate and propionate producing commensal bacteria in the Piga-/- mice group. These include F. prausnitzii, R. intestinalis, R. hominis, E. ventriosum, E.plexicaudatum, R. torques, B. massiliensis, E. tayi, C. symbiosum, C. clostridioforme, Clostridium sp. KNHs209 and Hungatella hathewayi.",healthy,
